title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"ARRA NEPA Quarterly Report- Second  Report: DOT: FAA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2325,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach15D_FAA_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,.532,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOT: FRA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2326,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach15E_FRA_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,.475,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOTreas","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2327,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach16B_Treasury_ARRA_NEPA_Spreadsheet_063009.xlsx,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,".139 ",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: EPA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2328,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach19B_EPA_ARRA_NEPA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,.455,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: NSF","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2329,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach23B_NSF_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,".453 ",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: SBA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2330,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach24B_SBA_ARRA_NEPA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,".456 ",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: USAID","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2331,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach26B_USAID_063009_ARRA_NEPA_Spreadsheet.xlsx,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,.140,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second Report: DOI: BoR","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2368,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach11F_DOI_BOR_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"1.05 MB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov,http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second Report: DOI: USGS","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2369,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach11J_DOI_USGS_NEPA_ARRA_Spreadsheet_063009.xlsm,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,.143,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second Report: VA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2370,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach17B_VA_ARRA_NEPA_Spreadsheet_063009.xlsx,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,".145 ",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report:GSA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2371,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach20B_GSA_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,".527 ",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report:NEA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2372,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach22B_NEA_NEPA_ARRA_Spreadsheet_063009.xlsx,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,".140 ",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second Report: SSA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2373,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach25B_SSA_ARRA_NEPA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,".362 ",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second Report: NASA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2374,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach21B_NASA_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,1.04,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"FY 2005 Autorization Earmarks","Earmarks in 2005 Authorizations Bills","Earmarks, 2005, Authorizations Bills",10/19/2007,"Executive Office of the President","Bryant Jones",bjones@omb.eop.gov,EOP-2398,public,http://earmarks.omb.gov/earmarks-public/resources/downloads/fields.zip,http://earmarks.omb.gov/earmarks-public/resources/downloads/authorization-earmark-extract.zip,ZIP,,N/A,US,2005.0,10/19/2007,One-time,,US,,"Section 9. Federal Government Finances and Employment",http://earmarks.omb.gov/earmarks-public/download.html,Array,0.5,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.earmarks.gov,,http://www.earmarks.gov,http://earmarks.omb.gov/earmarks-public/authorizations_home.html,202-395-4647,"Thousands of dollars",,Person/Computer,http://earmarks.omb.gov/earmarks-public/download.html,http://earmarks.omb.gov/earmarks-public/resources/downloads/fields.zip,"Submitting Agencies",Yes,Yes,1,N,,,,,,,,,,N,Y,N,,"Not new"
"FY 2005 Appropriation Earmarks","Earmarks in 2005 Appropriations Bills","Earmarks, 2005, Appropriations Bills",10/19/2007,"Executive Office of the President","Bryant Jones",bjones@omb.eop.gov,EOP-2399,public,http://earmarks.omb.gov/earmarks-public/resources/downloads/fields.zip,http://earmarks.omb.gov/earmarks-public/resources/downloads/appropriation-earmark-extract.zip,ZIP,,N/A,US,2005.0,10/19/2007,One-time,,US,,"Section 9. Federal Government Finances and Employment",http://earmarks.omb.gov/earmarks-public/download.html,Array,1.5,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.earmarks.gov,,http://www.earmarks.gov,http://earmarks.omb.gov/earmarks-public/authorizations_home.html,202-395-4647,"Thousands of dollars",,Person/Computer,http://earmarks.omb.gov/earmarks-public/download.html,http://earmarks.omb.gov/earmarks-public/resources/downloads/fields.zip,"Submitting Agencies",Yes,Yes,1,N,,,,,,,,,,N,Y,N,,"Not new"
"FY 2008 Appropriation Earmarks","Earmarks in 2008 Appropriations Bills","Earmarks, 2008, Appropriations Bills",09/04/2009,"Executive Office of the President","Bryant Jones",bjones@omb.eop.gov,EOP-2400,public,http://earmarks.omb.gov/earmarks-public/resources/downloads/2008-fields.zip,http://earmarks.omb.gov/earmarks-public/resources/downloads/2008-appropriation-earmark-extract.zip,ZIP,,N/A,US,2008.0,09/04/2009,One-time,,US,,"Section 9. Federal Government Finances and Employment",http://earmarks.omb.gov/earmarks-public/2008_download.html,Array,1.8,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.earmarks.gov,,http://www.earmarks.gov,http://earmarks.omb.gov/earmarks-public/2008_appropriations_home.html,202-395-4647,"Thousands of dollars",,Person/Computer,http://earmarks.omb.gov/earmarks-public/download.html,http://earmarks.omb.gov/earmarks-public/resources/downloads/2008-fields.zip,"Submitting Agencies",Yes,Yes,1,N,,,,,,,,,,N,Y,N,,"Not new"
"FY 2009 Appropriations Earmarks","Earmarks in FY 2009 Appropriations Bills","Earmarks, 2009, Appropriations Bills",04/12/2010,"Executive Office of the President","Bryant Jones",bjones@omb.eop.gov,EOP-2401,public,http://earmarks.omb.gov/earmarks-public/2009_download.html,http://earmarks.omb.gov/earmarks-public/resources/downloads/2009-appropriation-earmark-extract.zip,ZIP,,N/A,US,2009.0,04/12/2010,One-time,,US,,"Section 9. Federal Government Finances and Employment",http://earmarks.omb.gov/earmarks-public/2009_download.html,Array,1.7,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.earmarks.gov,,http://www.earmarks.gov,http://earmarks.omb.gov/earmarks-public/2009_appropriations_home.html,202-395-4647,"Thousands of dollars",,Person/Computer,http://earmarks.omb.gov/earmarks-public/download.html,http://earmarks.omb.gov/earmarks-public/2009_download.html,"Submitting Agencies",Yes,Yes,1,N,,,,,,,,,,N,Y,N,,"Not new"
"Estimates of FY 2010 Appropriations Earmarks","Earmarks in FY 2010 Appropriations Bills","Earmarks, 2010, Appropriations Bills",04/12/2010,"Executive Office of the President","Bryant Jones",bjones@omb.eop.gov,EOP-2402,public,http://earmarks.omb.gov/earmarks-public/2010_download.html,http://earmarks.omb.gov/earmarks-public/resources/downloads/2010-appropriation-earmark-extract.zip,ZIP,,N/A,US,2010.0,04/12/2010,One-time,,US,,"Section 9. Federal Government Finances and Employment",http://earmarks.omb.gov/earmarks-public/2010_download.html,Array,2.6,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.earmarks.gov,,http://www.earmarks.gov,http://earmarks.omb.gov/earmarks-public/2010_appropriations_home.html,202-395-4647,"Thousands of dollars",,Person/Computer,http://earmarks.omb.gov/earmarks-public/download.html,http://earmarks.omb.gov/earmarks-public/2010_download.html,"Submitting Agencies",Yes,Yes,1,N,,,,,,,,,,N,Y,N,,"Not new"
"PAYGO Scorecard","Five- and ten-year PAYGO scorecard showing cumulative deficit impact of PAYGO legislation and a bill-by-bill listing of deficit effects.","pay-as-you-go, scorecard, PAYGO, Pay-As-You-Go Act of 2010, PAYGO Act",Current,"Executive Office of the President","Gretchen Trygstad",gtrygstad@omb.eop.gov,EOP-2409,public,,http://www.whitehouse.gov/omb/asset.aspx?AssetId=2541,PDF,,,US,2011-2021,"Feb 2010","As needed",,,,"Section 9. Federal Government Finances and Employment",http://www.whitehouse.gov/omb/paygo_default/,Array,0.2,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Administrative,http://www.whitehouse.gov/omb/paygo_default/,,http://www.whitehouse.gov/omb/paygo_default/,http://www.whitehouse.gov/omb/paygo_default/,202-395-7858,"millions of dollars",,,,,OMB,Yes,Yes,1,N,,,,,,,,,,N,Y,Y,,
"Supplement to the President's Budget. Estimates & Request for Agency NITRD budget.","This dataset  presents the aggregated Networking and Information Technology Research and Development (NITRD) program across 13 Federal agencies produced by the National Coordination Office (NCO).","NCO,  NITRD,  IT R&D",05/25/2010,"Executive Office of the President","Faisal D'Souza",dsouza@nitrd.gov,EOP-4125,public,"Refer to the Supplement Guide in PDF format availabile on  http://www.nitrd.gov/open",http://www.nitrd.gov/open,"XML, XLS, PDF",,,USA,"1992 - 2011",05/25/2010,annual,,N/A,,"Section 16. Science and Technology","Refer to the Supplement Guide in PDF format availabile on  http://www.nitrd.gov/open",Array,"33KB per file.  17 files available",,,,"Office of Science and Technology Policy","Office of Science and Technology Policy, Executive Office of the President",ostp-eop-gov,"Tool Catalog",Research,"Refer to the Supplement Guide in PDF format availabile on  http://www.nitrd.gov/open",,http://www.nitrd.gov,http://www.nitrd.gov/open,"703 292 7925","Dollars in millions",http://www.nitrd.gov/open,person/computer,"Email submission by NITRD member agencies","Refer to the Supplement Guide in PDF format availabile on  http://www.nitrd.gov/open","National Coordination Office",Yes,Yes,17,N,,,,,,,,,,N,Y,N,,
"FY2010 Federal Government Greenhouse Gas Inventory by Agency","The comprehensive Greenhouse Gas (GHG) Emissions Inventory for the Federal Government accounts for emissions associated with Federal operations in FY 2010. Attached files provide summaries of the FY 2010 aggregate Federal Government and individual agency Scope 1,2 and 3 emissions. The inventories are broken into two data sets: one set of GHG emissions subject to reduction targets, and a separate data set of military operations, law enforcement, and other emissions not subject to reduction targets.","Greenhouse Gas, Emissions, GHG, Carbon dioxide, MTCO2e, Scope 1, Scope 2, Scope 3",04/28/2011,"Executive Office of the President","Alexandra Pressman",apressman@ceq.eop.gov,EOP-4769,public,,http://www.ofee.gov/2010fedghginventory.zip,XLS,,n/a,US,FY2010,04/28/2011,annual,,,,"Section 6. Geography and Environment",http://www.whitehouse.gov/administration/eop/ceq/sustainability/fed-ghg,Array,0.25,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Statistical,http://www.ofee.gov/2010fedghginventory.zip,,http://www.whitehouse.gov/administration/eop/ceq,http://www.ofee.gov/2010fedghginventory.zip,202-456-5242,"Greenhouse Gas Emission/ MTCO2e",,"spreadsheet template/web-based tool",,,"Council for Environmental Quality",Yes,Yes,2,N,,,,,,,,,,N,N,Y,"Increases agency accountability and responsiveness","This is the first release of FY10 GHG data collected by Federal agencies and submitted to CEQ Jan 31, 2011."
"Tax Expenditures","Tax Expenditures","Tax Expenditures, Income, Individual, Corporate, Revenue Effect",02/14/2011,"Executive Office of the President","Paul Iwugo",piwugo@omb.eop.gov,EOP-4780,public,N/A,http://www.whitehouse.gov/sites/default/files/omb/budget/fy2012/assets/teb2012.xls,XLS,,,USA,2010-2016,02/01/2010,semi-annual,,,,"Section 9. Federal Government Finances and Employment",http://www.whitehouse.gov/omb/budget/Supplemental/,Array,0.5,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Other,http://www.whitehouse.gov/omb/budget/Supplemental/,,http://www.whitehouse.gov/omb/budget,http://www.whitehouse.gov/omb/budget/Supplemental,202-395-7451,N/A,,person/computer,N/A,N/A,OMB,Yes,,0,N,,,,,,,,,,N,N,Y,,
"Long-Range Model","Long-range (75-year) projections of receipts, spending, deficit, and interest on the public debt.","Projections, receipts, spending, deficit, interest, public debt",02/13/2012,"Executive Office of the President","Ben Taylor",btaylor@omb.eop.gov,EOP-4781,public,N/A,http://www.whitehouse.gov/sites/default/files/omb/budget/fy2012/assets/2012_lrb.xls,XLS,,,USA,2000-2085,11/02/2010,semi-annual,,,,"Section 9. Federal Government Finances and Employment",http://www.whitehouse.gov/omb/budget/Supplemental,Array,0.6,,,,"Office of Management and Budget","Office of Management and Budget, Executive Office of the President",omb-eop-gov,"Raw Data Catalog",Other,http://www.whitehouse.gov/omb/budget/Supplemental,,whitehouse.gov/omb/budget,http://www.whitehouse.gov/omb/budget/Supplemental,202-395-4575,N/A,,person/computer,N/A,N/A,OMB,Yes,,0,N,,,,,,,,,,N,N,Y,,
"USTR 2009 FOIA Log","USTR's 2009 FOIA Log","USTR 2009 FOIA Log",7/11/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5013,public,http://www.ustr.gov/about-us/reading-room/freedom-information-act-foia/annual-foia-reports,http://ustr.gov/webfm_send/2965,CSV,,,n/a,"1/1/2009 - 12/31/2009",7/11/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/about-us/reading-room/freedom-information-act-foia/annual-foia-reports,Array,27.7,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,http://www.ustr.gov/about-us/reading-room/freedom-information-act-foia/annual-foia-reports,,http://www.ustr.gov,http://www.ustr.gov/about-us/reading-room/freedom-information-act-foia/annual-foia-reports,202-395-9447,Organization,n/a,person/computer,,http://www.ustr.gov/about-us/reading-room/freedom-information-act-foia/annual-foia-reports,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"USTR 2010 FOIA Log","USTR 2010 FOIA Log","USTR 2010 FOIA Log",7/11/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5014,public,http://www.ustr.gov/about-us/reading-room/freedom-information-act-foia/annual-foia-reports,http://ustr.gov/webfm_send/2964,csv,,,n/a,"1/1/2010 - 12/31/2010",7/11/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/about-us/reading-room/freedom-information-act-foia/annual-foia-reports,Array,13.7,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"USTR 2010 FOIA Log",,http://www.ustr.gov,http://www.ustr.gov/about-us/reading-room/freedom-information-act-foia/annual-foia-reports,202-395-9447,Organization,n/a,person/computer,,http://www.ustr.gov/about-us/reading-room/freedom-information-act-foia/annual-foia-reports,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Dominican Republic FTA Tariff Schedule","Dominican Republic FTA Tariff Schedule","CAFTA-DR FTA",7/11/2011,"Executive Office of the President","Kendall Sneed",ksneed@ustr.eop.gov,EOP-5016,public,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,http://ustr.gov/webfm_send/2637,csv,,,"Dominican Republic","2006 - 2029",7/11/2011,annual,,n/a,,"Section 1. Population",http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,Array,1.5,,,,"US Trade Representative","US Trade Representative, Executive Office of the President",ustr-eop-gov,"Raw Data Catalog",Administrative,"Dominican Republic FTA Tariff Schedule",,http://www.ustr.gov,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,202-395-9447,Country,n/a,person/computer,,http://www.ustr.gov/trade-agreements/free-trade-agreements/cafta-dr-dominican-republic-central-america-fta,"US Trade Representative",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
