title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"DoD Vclips - AFRICOM","News, briefings, and interviews from top government officials about the African Command (AFRICOM).","DoD, Defense, Defence, Army, Navy, Air Force, Marines, Marine Corps, Coast Guard, USN, USAF, USMC, USCG, military, soldier, news, pentagon, video, podcast, briefings, interviews, government, officials, African Command, AFRICOM, dodvclips",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8339",,DOD-586,public,,http://dod.xml.feedroom.com/rss.xml?channel_id=c1ccf7e046de000075f23f7fc9875e4e0205b2c7,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.dodvclips.mil/"">http://www.dodvclips.mil/</a>","<a href=""http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=9"">http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=9</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"DoD Vclips - DoD Media Vlog","An RSS  feed documenting variety of videos on various topics and operations around the world.","DoD, Defense, Defence, Army, Navy, Air Force, Marines, Marine Corps, Coast Guard, USN, USAF, USMC, USCG, military, soldier, news, pentagon, video, podcast, videos, topics, operations, world, international, dodvclips, vlogs",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8340",,DOD-587,public,,http://dod.xml.feedroom.com/rss.xml?channel_id=b57097a951d9db0b2cb65ebc8937f5701b0165c8,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.dodvclips.mil/"">http://www.dodvclips.mil/</a>","<a href=""http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=8"">http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=8</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"DoD Vclips - Warrior Care","Stories of servicemembers wounded in combat share their stories, including their hard-won battles on the road to recovery, homecomings, and volunteer efforts.","DoD, Defense, Defence, Army, Navy, Air Force, Marines, Marine Corps, Coast Guard, USN, USAF, USMC, USCG, military, soldier, news, pentagon, stories, servicemembers, wounded, combat, hard-won battles, recovery, homecomings, volunteer, efforts, dodvclips",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8341",,DOD-588,public,,http://dod.xml.feedroom.com/rss.xml?channel_id=d533677fda465bed42fd2daa6042e2a33c9348ae,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.dodvclips.mil/"">http://www.dodvclips.mil/</a>","<a href=""http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=7"">http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=7</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"DoD Vclips - Frontlines","Videos on a  variety of topics from real world operations, missions, military events and history.","DoD, Defense, Defence, Army, Navy, Air Force, Marines, Marine Corps, Coast Guard, USN, USAF, USMC, USCG, military, soldier, news, pentagon, video, operations, missions, events, history, dodvclips",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8342",,DOD-589,public,,http://dod.xml.feedroom.com/rss.xml?channel_id=250bbc2e3088cea0c168aca447e82c1f961cb3e7,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.dodvclips.mil/"">http://www.dodvclips.mil/</a>","<a href=""http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=6"">http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=6</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"DoD Vclips - Military Health","The latest Military Health System and TRICARE  media releases, ASD messages, and Remember Them Always entries. ","DoD, Defense, Defence, Army, Navy, Air Force, Marines, Marine Corps, Coast Guard, USN, USAF, USMC, USCG, military, soldier, news, pentagon, medical, health care, health, MHS, TRICARE, media releases, ASD, messages,  Remember Them Always, dodvclips",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8343",,DOD-590,public,,http://dod.xml.feedroom.com/rss.xml?channel_id=d7f732ca3a7e59033ff44134dc8e63fb7f3ebf07,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.dodvclips.mil/"">http://www.dodvclips.mil/</a>","<a href=""http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=5"">http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=5</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"DoD Vclips - Interviews","A variety of exclusive interviews with senior Defense Department leaders.","DoD, Defense, Defence, Army, Navy, Air Force, Marines, Marine Corps, Coast Guard, USN, USAF, USMC, USCG, military, soldier, news, pentagon, exclusive, interviews , senior, leadership, leaders, dodvclips",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8344",,DOD-591,public,,http://dod.xml.feedroom.com/rss.xml?channel_id=d156d98eed31f1cbdd72e69d85aa342a699a4c23,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.dodvclips.mil/"">http://www.dodvclips.mil/</a>","<a href=""http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=4"">http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=4</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"DoD Vclips - Pentagon Memorial","News, highlights, and video surrounding the Pentagon Memorial.","DoD, Defense, Defence, Army, Navy, Air Force, Marines, Marine Corps, Coast Guard, USN, USAF, USMC, USCG, military, soldier, news, pentagon, highlights, video, pentagon memorial, dodvclips",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8345",,DOD-592,public,,http://dod.xml.feedroom.com/rss.xml?channel_id=617ec6898e90187b9ee22aaf7cc7ddd7acbf2b93,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.dodvclips.mil/"">http://www.dodvclips.mil/</a>","<a href=""http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=3"">http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=3</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"DoD Vclips - Presidential Inauguration","News, highlights, and video surrounding the Presidential Inauguration.","DoD, Defense, Defence, Army, Navy, Air Force, Marines, Marine Corps, Coast Guard, USN, USAF, USMC, USCG, military, soldier, news, pentagon, highlights, video, presidential, inauguration, Barack, Obama, dodvclips",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8346",,DOD-593,public,,http://dod.xml.feedroom.com/rss.xml?channel_id=49a7d627dc2a706b41493af8ef656658f5500bb8,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.dodvclips.mil/"">http://www.dodvclips.mil/</a>","<a href=""http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=2"">http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=2</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"DoD Vclips - Bloggers Roundtable","An RSS feed documenting the weekly discussion between senior military & civilian leaders and bloggers about operations in Iraq, Afghanistan and elsewhere.","DoD, Defense, Defence, Army, Navy, Air Force, Marines, Marine Corps, Coast Guard, USN, USAF, USMC, USCG, military, soldier, news, pentagon, weekly, discussion, senior, leadership, leaders, bloggers, journalist, operations, Iraq, Afghanistan, international, dodvclips",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8347",,DOD-594,public,,http://dod.xml.feedroom.com/rss.xml?channel_id=ecab86bca41228ea4f9285bf8af841aa9f79c6db,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.dodvclips.mil/"">http://www.dodvclips.mil/</a>","<a href=""http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=1"">http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=1</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"DoD Vclips - Defense Safety","An RSS feed docuemnting the day's top news stories from throughout the DoD on crashes, investigation, and cleanup around the world.","DoD, Defense, Defence, Army, Navy, Air Force, Marines, Marine Corps, Coast Guard, USN, USAF, USMC, USCG, military, soldier, news, pentagon, daily,  stories, crashes, investigation, cleanup, safety, world, international, dodvclips",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8348",,DOD-595,public,,http://dod.xml.feedroom.com/rss.xml?channel_id=90042a0ae9f6c3321f140ae8fac9c63e192aa4d8,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 MB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.dodvclips.mil/"">http://www.dodvclips.mil/</a>","<a href=""http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=0"">http://public-xml.feedroom.com/public_rss/dod_feeds.html?&showfrbrand=0</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Army Front Page","United States Army news headlines.","DoD, Defense, Defense, Army, military, soldier, pentagon",,"Department of Defense","Patricia Downs; T (703) 602-8960; patricia.downs@us.army.mil",,DOD-871,public,,http://www.army.mil/rss/feeds/frontpage.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,Variable,,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.army.mil"">http://www.army.mil</a>","<a href=""http://www.army.mil/rss/"">http://www.army.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Army News Service (ARNEWS)","United States Army News Service (ARNEWS) news wire.","DoD, Defense, Defense, Army, military, soldier, news, arnews, service",,"Department of Defense","Patricia Downs; T (703) 602-8960; patricia.downs@us.army.mil",,DOD-872,public,,http://www.army.mil/rss/feeds/arnews.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,Variable,,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.army.mil"">http://www.army.mil</a>","<a href=""http://www.army.mil/rss/"">http://www.army.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Army Americas","United States Army news headlines from continental North and South.","DoD, Defense, Defense, Army, military, soldier, america, north, south, united states, u.s., us",,"Department of Defense","Patricia Downs; T (703) 602-8960; patricia.downs@us.army.mil",,DOD-873,public,,http://www.army.mil/rss/feeds/americas.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,Variable,,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.army.mil"">http://www.army.mil</a>","<a href=""http://www.army.mil/rss/"">http://www.army.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Army Middle East","United States Army news headlines from the Middle East.","DoD, Defense, Defense, Army, military, soldier, middle east, mideast, iraq, afghanistan, iran",,"Department of Defense","Patricia Downs; T (703) 602-8960; patricia.downs@us.army.mil",,DOD-874,public,,http://www.army.mil/rss/feeds/middleeast.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,Variable,,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.army.mil"">http://www.army.mil</a>","<a href=""http://www.army.mil/rss/"">http://www.army.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Army Asia and Pacific","United States Army news headlines from Asia and the Pacific theater.","DoD, Defense, Defense, Army, military, soldier, asia, pacific, china, korea, japan, hawaii",,"Department of Defense","Patricia Downs; T (703) 602-8960; patricia.downs@us.army.mil",,DOD-875,public,,http://www.army.mil/rss/feeds/asiaandpacific.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,Variable,,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.army.mil"">http://www.army.mil</a>","<a href=""http://www.army.mil/rss/"">http://www.army.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Army Europe","United States Army news headlines from continental Europe.","DoD, Defense, Defense, Army, military, soldier, europe, germany, france, england, britian, italy, spain",,"Department of Defense","Patricia Downs; T (703) 602-8960; patricia.downs@us.army.mil",,DOD-876,public,,http://www.army.mil/rss/feeds/europe.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,Variable,,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.army.mil"">http://www.army.mil</a>","<a href=""http://www.army.mil/rss/"">http://www.army.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Army Africa","United States Army news headlines from continental Africa.","DoD, Defense, Defense, Army, military, soldier, africa",,"Department of Defense","Patricia Downs; T (703) 602-8960; patricia.downs@us.army.mil",,DOD-877,public,,http://www.army.mil/rss/feeds/africa.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,Variable,,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.army.mil"">http://www.army.mil</a>","<a href=""http://www.army.mil/rss/"">http://www.army.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Army Inside the Army","United States Army organizational, doctrine and policy news.","DoD, Defense, Defense, Army, military, soldier, inside, doctrine, policy, inside the army",,"Department of Defense","Patricia Downs; T (703) 602-8960; patricia.downs@us.army.mil",,DOD-878,public,,http://www.army.mil/rss/feeds/insidethearmy.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,Variable,,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.army.mil"">http://www.army.mil</a>","<a href=""http://www.army.mil/rss/"">http://www.army.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
